Date_Time_Hour_Beginning,RSA Contracted Forecast,Residual Forecast
2023-05-08 01:00:00,20759,651999999998,19808,995999999999
2023-05-08 02:00:00,20730,577000000001,19787,925999999999
2023-05-08 03:00:00,21097,789000000001,20144,192999999999
2023-05-08 04:00:00,22571,584999999999,21600,626
2023-05-08 05:00:00,25730,322,24753,258000000002
2023-05-08 06:00:00,28290,797999999999,27277,399000000001
2023-05-08 07:00:00,27948,032999999999,26735,705999999998
2023-05-08 08:00:00,28406,246999999999,26527,214
2023-05-08 09:00:00,28296,298999999999,25957,330999999998
2023-05-08 10:00:00,28158,881000000001,25581,446
2023-05-08 11:00:00,27793,703000000001,25080,313999999998
2023-05-08 12:00:00,27592,541000000001,24850,606
2023-05-08 13:00:00,27378,576000000001,24632,184000000001
2023-05-08 14:00:00,27508,082999999999,24825,75
2023-05-08 15:00:00,28158,877,25637,081999999999
2023-05-08 16:00:00,29154,714,27141,752
2023-05-08 17:00:00,30599,702000000001,29281,339
2023-05-08 18:00:00,31894,347000000002,30712,388999999999
2023-05-08 19:00:00,30333,337,29182,409
2023-05-08 20:00:00,28512,991999999998,27400,569
2023-05-08 21:00:00,26260,745999999999,25206,028999999999
2023-05-08 22:00:00,24134,291000000001,23184,628000000001
2023-05-08 23:00:00,22638,823,21712,319
2023-05-09 00:00:00,22007,852999999999,21071,764999999999
2023-05-09 01:00:00,21690,028999999999,20739,373
2023-05-09 02:00:00,21545,177,20602,526000000002
2023-05-09 03:00:00,21817,884999999998,20864,290000000001
2023-05-09 04:00:00,23394,91,22423,950000000001
2023-05-09 05:00:00,26486,814999999999,25509,752
2023-05-09 06:00:00,28806,614000000001,27793,215
2023-05-09 07:00:00,28377,278999999999,27164,952000000001
2023-05-09 08:00:00,28496,044000000002,26617,010999999999
2023-05-09 09:00:00,28280,694,25941,725999999999
2023-05-09 10:00:00,27904,588,25327,152999999998
2023-05-09 11:00:00,27603,652999999998,24890,263999999999
2023-05-09 12:00:00,27374,741000000002,24632,806
2023-05-09 13:00:00,27215,279999999999,24468,887999999999
2023-05-09 14:00:00,27371,393,24689,059000000001
2023-05-09 15:00:00,28081,499,25559,704000000002
2023-05-09 16:00:00,29059,285,27046,323
2023-05-09 17:00:00,30661,130000000001,29342,766
2023-05-09 18:00:00,31905,547999999999,30723,59
2023-05-09 19:00:00,30384,706999999999,29233,777999999998
2023-05-09 20:00:00,28494,433000000001,27382,009999999998
2023-05-09 21:00:00,26381,817999999999,25327,099999999999
2023-05-09 22:00:00,24347,549999999999,23397,887999999999
2023-05-09 23:00:00,22948,957999999999,22022,455000000002
2023-05-10 00:00:00,22005,779999999999,21069,691999999999
2023-05-10 01:00:00,21683,238000000001,20732,580999999998
2023-05-10 02:00:00,21611,338,20668,687000000002
2023-05-10 03:00:00,21913,964,20960,367999999999
2023-05-10 04:00:00,23603,507000000001,22632,546999999999
2023-05-10 05:00:00,26612,650000000001,25635,585999999999
2023-05-10 06:00:00,28941,224999999999,27927,826000000001
2023-05-10 07:00:00,28436,923999999999,27224,597000000002
2023-05-10 08:00:00,28564,224999999999,26685,191999999999
2023-05-10 09:00:00,28285,632000000001,25946,664000000001
2023-05-10 10:00:00,28089,864000000001,25512,428
2023-05-10 11:00:00,27853,170999999998,25139,782999999999
2023-05-10 12:00:00,27607,232,24865,297999999999
2023-05-10 13:00:00,27379,291000000001,24632,899000000001
2023-05-10 14:00:00,27605,537,24923,204000000002
2023-05-10 15:00:00,28345,069,25823,274000000001
2023-05-10 16:00:00,29329,642,27316,68
2023-05-10 17:00:00,30892,995999999999,29574,633000000002
2023-05-10 18:00:00,32159,526999999998,30977,569
2023-05-10 19:00:00,30599,941999999999,29449,012999999999
2023-05-10 20:00:00,28630,099999999999,27517,677
2023-05-10 21:00:00,26428,752,25374,034
2023-05-10 22:00:00,24397,829000000002,23448,167000000001
2023-05-10 23:00:00,22975,332999999999,22048,829000000002
2023-05-11 00:00:00,22203,548999999999,21267,460999999999
2023-05-11 01:00:00,21852,853999999999,20902,198
2023-05-11 02:00:00,21723,523000000001,20780,871999999999
2023-05-11 03:00:00,22067,751,21114,154999999999
2023-05-11 04:00:00,23623,367999999999,22652,407999999999
2023-05-11 05:00:00,26715,858,25738,794999999998
2023-05-11 06:00:00,28995,442999999999,27982,044000000002
2023-05-11 07:00:00,28561,646000000001,27349,319
2023-05-11 08:00:00,28754,128000000001,26875,095000000001
2023-05-11 09:00:00,28455,868999999999,26116,901000000002
2023-05-11 10:00:00,28165,464,25588,028999999999
2023-05-11 11:00:00,27928,404999999999,25215,017
2023-05-11 12:00:00,27674,032999999999,24932,098999999998
2023-05-11 13:00:00,27494,915000000001,24748,523000000001
2023-05-11 14:00:00,27571,620999999999,24889,288
2023-05-11 15:00:00,28333,143,25811,347000000002
2023-05-11 16:00:00,29273,469000000001,27260,507000000001
2023-05-11 17:00:00,31109,279999999999,29790,916000000001
2023-05-11 18:00:00,32135,815999999999,30953,858
2023-05-11 19:00:00,30473,736000000001,29322,808000000001
2023-05-11 20:00:00,28762,942999999999,27650,52
2023-05-11 21:00:00,26574,866000000002,25520,148000000001
2023-05-11 22:00:00,24417,718000000001,23468,055
2023-05-11 23:00:00,23012,619999999999,22086,116999999998
2023-05-12 00:00:00,22211,575000000001,21275,487000000001
2023-05-12 01:00:00,21863,982,20913,325000000001
2023-05-12 02:00:00,21713,258000000002,20770,607
2023-05-12 03:00:00,22044,057000000001,21090,460999999999
2023-05-12 04:00:00,23564,252,22593,293000000001
2023-05-12 05:00:00,26594,460999999999,25617,397000000001
2023-05-12 06:00:00,28962,598000000002,27949,199000000001
2023-05-12 07:00:00,28678,523000000001,27466,196
2023-05-12 08:00:00,28977,409,27098,376
2023-05-12 09:00:00,28774,008000000002,26435,040000000001
2023-05-12 10:00:00,28406,671999999999,25829,236000000001
2023-05-12 11:00:00,28156,146000000001,25442,757000000001
2023-05-12 12:00:00,27878,641,25136,705999999998
2023-05-12 13:00:00,27593,715,24847,323
2023-05-12 14:00:00,27559,374,24877,041000000001
2023-05-12 15:00:00,27813,842000000001,25292,046999999999
2023-05-12 16:00:00,28537,489000000001,26524,526999999998
2023-05-12 17:00:00,29733,589,28415,224999999999
2023-05-12 18:00:00,30717,781999999999,29535,824000000001
2023-05-12 19:00:00,29303,664000000001,28152,735000000001
2023-05-12 20:00:00,27898,131000000001,26785,707999999999
2023-05-12 21:00:00,26163,803,25109,084999999999
2023-05-12 22:00:00,24486,350999999999,23536,687999999998
2023-05-12 23:00:00,22992,605,22066,100999999999
2023-05-13 00:00:00,22198,077000000001,21261,990000000002
2023-05-13 01:00:00,21704,649000000001,20753,992999999999
2023-05-13 02:00:00,21492,386999999999,20549,737000000001
2023-05-13 03:00:00,21565,808000000001,20612,212
2023-05-13 04:00:00,22078,737000000001,21107,777999999998
2023-05-13 05:00:00,22788,370999999999,21811,308000000001
2023-05-13 06:00:00,24449,955000000002,23436,556
2023-05-13 07:00:00,26325,464,25113,136999999999
2023-05-13 08:00:00,27721,914000000001,25842,881000000001
2023-05-13 09:00:00,28085,585999999999,25746,617999999999
2023-05-13 10:00:00,27729,286,25151,849999999999
2023-05-13 11:00:00,27309,251,24595,862000000001
2023-05-13 12:00:00,26954,838,24212,902999999998
2023-05-13 13:00:00,26602,565999999999,23856,173999999999
2023-05-13 14:00:00,26304,786,23622,453000000001
2023-05-13 15:00:00,26466,625,23944,830000000002
2023-05-13 16:00:00,27239,733,25226,771000000001
2023-05-13 17:00:00,28631,887999999999,27313,524000000001
2023-05-13 18:00:00,29630,433000000001,28448,474999999999
2023-05-13 19:00:00,28316,786,27165,857
2023-05-13 20:00:00,26745,350999999999,25632,928
2023-05-13 21:00:00,25012,096000000001,23957,378000000001
2023-05-13 22:00:00,23441,969000000001,22492,307000000001
2023-05-13 23:00:00,22155,477999999999,21228,973999999998
2023-05-14 00:00:00,21342,07,20405,982
2023-05-14 01:00:00,20867,569,19916,912
2023-05-14 02:00:00,20644,954000000002,19702,304
2023-05-14 03:00:00,20687,736000000001,19734,139999999999
2023-05-14 04:00:00,20931,234,19960,274000000001
2023-05-14 05:00:00,21456,687999999998,20479,625
2023-05-14 06:00:00,22671,23,21657,830999999998
2023-05-14 07:00:00,24981,123,23768,795999999998
2023-05-14 08:00:00,26888,312000000002,25009,278999999999
2023-05-14 09:00:00,27563,993999999999,25225,026000000002
2023-05-14 10:00:00,27351,239000000001,24773,804
2023-05-14 11:00:00,27005,273000000001,24291,883999999998
2023-05-14 12:00:00,26748,970000000001,24007,036
2023-05-14 13:00:00,26343,421999999999,23597,029999999999
2023-05-14 14:00:00,26066,882000000001,23384,548999999999
2023-05-14 15:00:00,26190,786,23668,990000000002
2023-05-14 16:00:00,27148,484,25135,522000000001
2023-05-14 17:00:00,28567,654999999999,27249,291000000001
2023-05-14 18:00:00,30130,599999999999,28948,643
2023-05-14 19:00:00,28939,291000000001,27788,363000000001
2023-05-14 20:00:00,27061,725999999999,25949,303
2023-05-14 21:00:00,24974,274000000001,23919,556
2023-05-14 22:00:00,23090,834999999999,22141,171999999999
2023-05-14 23:00:00,21807,145,20880,641
2023-05-15 00:00:00,21007,414000000001,20071,327000000001
2023-05-15 01:00:00,20627,201000000001,19676,544999999998
2023-05-15 02:00:00,20523,785,19581,134999999998
2023-05-15 03:00:00,20926,141,19972,544999999998
2023-05-15 04:00:00,22684,651999999998,21713,692999999999
2023-05-15 05:00:00,26109,235000000001,25132,171999999999
2023-05-15 06:00:00,28532,762999999999,27519,364000000001
