DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2023-05-01 21:00:00,23123,398000000001,24381,970000000001,,
2023-04-30 15:00:00,21953,504000000001,24460,053,,
2023-04-29 15:00:00,22336,347000000002,24494,319,,
2023-04-29 14:00:00,22244,025000000001,24548,346000000001,,
2023-04-30 14:00:00,21861,670999999998,24561,331999999999,,
2023-04-29 07:00:00,23847,834999999999,24792,042000000001,,
2023-04-29 13:00:00,22542,728999999999,24811,84,,
2023-04-30 13:00:00,22170,333999999999,24850,553,,
2023-04-27 21:00:00,23646,111000000001,24856,937000000002,,
2023-04-30 16:00:00,22861,349999999999,24938,758999999998,,
2023-04-29 16:00:00,23177,333999999999,24943,866999999998,,
2023-04-28 06:00:00,24631,109,25035,017,,
2023-05-01 14:00:00,22231,491000000002,25048,732,,
2023-04-28 21:00:00,24126,166000000001,25119,199000000001,,
2023-04-29 12:00:00,22906,383000000002,25181,477999999999,,
2023-04-30 20:00:00,24090,011999999999,25192,544000000002,,
2023-05-01 13:00:00,22462,395,25295,474999999999,,
2023-04-30 12:00:00,22610,892,25298,373,,
2023-04-29 20:00:00,24314,094000000001,25403,574000000001,,
2023-05-01 15:00:00,22811,147000000001,25423,100999999999,,
2023-04-29 11:00:00,23227,248,25462,994999999999,,
2023-05-01 08:00:00,23461,865000000002,25477,683000000001,,
2023-04-30 11:00:00,22968,582999999999,25566,93,,
2023-05-02 05:00:00,24652,977999999999,25580,425999999999,,
2023-05-01 12:00:00,22812,435000000001,25686,830999999998,,
2023-04-26 21:00:00,24902,166000000001,25783,072,,
2023-05-02 21:00:00,24561,164000000001,25845,133000000002,,
2023-04-25 21:00:00,25082,210999999999,25887,602999999999,,
2023-04-30 08:00:00,24062,963,25902,852999999999,,
2023-04-27 07:00:00,24066,947,25930,589,,
2023-04-29 10:00:00,23724,766,25933,310000000001,,
2023-04-30 10:00:00,23474,580999999998,25977,184000000001,,
2023-04-26 05:00:00,25576,478999999999,25982,694,,
2023-05-01 11:00:00,23215,572,26038,988000000001,,
2023-04-28 07:00:00,25304,776999999998,26090,005000000001,,
2023-04-29 17:00:00,24859,865000000002,26143,041000000001,,
2023-04-27 14:00:00,22693,799999999999,26161,847000000002,,
2023-04-27 15:00:00,22922,18,26199,959999999999,,
2023-04-29 08:00:00,24580,876,26209,620999999999,,
2023-05-01 09:00:00,23834,276999999998,26255,826000000001,,
2023-04-30 09:00:00,24079,684000000001,26291,146000000001,,
2023-04-30 17:00:00,24757,185000000001,26317,348000000002,,
2023-04-29 09:00:00,24353,787,26329,978999999999,,
2023-04-27 13:00:00,22915,458999999999,26339,337,,
2023-05-01 10:00:00,23668,07,26396,380000000001,,
2023-05-01 16:00:00,24226,649000000001,26403,877,,
2023-04-28 14:00:00,24096,184000000001,26444,839,,
2023-04-28 15:00:00,24265,380000000001,26447,465,,
2023-04-25 05:00:00,26063,812999999998,26470,339,,
2023-04-28 20:00:00,25465,944,26483,645,,
2023-04-28 13:00:00,24171,800999999999,26487,054,,
2023-04-27 20:00:00,25377,739000000001,26688,699000000001,,
2023-04-28 16:00:00,24899,968000000001,26696,401000000002,,
2023-04-27 12:00:00,23324,951000000001,26740,558000000001,,
2023-05-01 20:00:00,25486,766,26767,349999999999,,
2023-04-28 12:00:00,24484,924999999999,26799,308000000001,,
2023-04-29 19:00:00,25810,902999999998,26897,664000000001,,
2023-04-27 16:00:00,24023,636999999999,26899,832999999999,,
2023-04-30 19:00:00,25739,241999999998,26954,400000000001,,
2023-04-28 11:00:00,24791,493999999999,27042,944,,
2023-04-25 13:00:00,24742,598999999998,27050,253000000001,,
2023-04-26 13:00:00,24382,401999999998,27055,436000000002,,
2023-05-02 13:00:00,24307,348000000002,27106,686000000002,,
2023-04-28 08:00:00,25606,529999999999,27117,449000000001,,
2023-04-27 11:00:00,23808,721000000001,27129,032999999999,,
2023-04-26 14:00:00,24415,142,27141,575000000001,,
2023-04-28 09:00:00,25301,406999999999,27227,722000000002,,
2023-04-25 12:00:00,24952,912,27236,625,,
2023-04-28 10:00:00,25082,978999999999,27284,991999999998,,
2023-04-26 20:00:00,26449,130000000001,27298,237000000001,,
2023-04-25 14:00:00,24962,897000000001,27309,704000000002,,
2023-05-02 14:00:00,24534,107,27310,047999999999,,
2023-04-26 15:00:00,24793,725999999999,27312,421999999999,,
2023-05-02 12:00:00,24499,949000000001,27350,453000000001,,
2023-04-26 12:00:00,24744,904999999999,27393,670999999998,,
2023-04-27 08:00:00,24855,866999999998,27399,992999999999,,
2023-04-25 11:00:00,25244,999,27452,768,,
2023-05-02 11:00:00,24648,589,27455,882000000001,,
2023-05-02 07:00:00,26203,300999999999,27526,464,,
2023-05-02 10:00:00,24904,294999999998,27633,232,,
2023-04-27 10:00:00,24423,804,27638,198,,
2023-05-02 09:00:00,25250,790000000001,27689,262999999999,,
2023-04-26 11:00:00,25168,425999999999,27708,555,,
2023-04-28 17:00:00,26413,618999999999,27717,116000000002,,
