Date Time Hour Beginning;Wind;PV;CSP;Other RE
2023-01-07 15:00:00;771,46199999999999;1641,9970000000001;500,84399999999999;40,381
2023-01-07 16:00:00;774,06299999999999;1451,4480000000001;500,62400000000002;40,322000000000003
2023-01-07 17:00:00;851,25800000000004;1027,9259999999999;493,34300000000002;40,378
2023-01-07 18:00:00;1013,672;414,71300000000002;466,26799999999997;40,655000000000001
2023-01-07 19:00:00;1282,105;21,675000000000001;398,935;41,765000000000001
2023-01-07 20:00:00;1594,671;0;393,98200000000003;42,170999999999999
2023-01-07 21:00:00;1827,2349999999999;0;381,07799999999997;41,774000000000001
2023-01-07 22:00:00;1810,3979999999999;0;112,117;41,841999999999999
2023-01-07 23:00:00;1610,981;0;84,201999999999998;42,161999999999999
2023-01-08 00:00:00;1465,6569999999999;0;38,311999999999998;41,509
2023-01-08 01:00:00;1302,3330000000001;0;38,390000000000001;41,424999999999997
2023-01-08 02:00:00;1204,086;0;38,265999999999998;40,804000000000002
2023-01-08 03:00:00;1133,1590000000001;0;38,537999999999997;40,517000000000003
2023-01-08 04:00:00;1043,4680000000001;0;40,979999999999997;40,935000000000002
2023-01-08 05:00:00;944,76700000000005;6,2649999999999997;220,10400000000001;41,003
2023-01-08 06:00:00;775,58699999999999;313,01799999999997;276,58300000000003;40,353999999999999
2023-01-08 07:00:00;594,48000000000002;1027,616;348,86900000000003;40,593000000000004
2023-01-08 08:00:00;481,387;1459,8910000000001;492,471;41,112000000000002
2023-01-08 09:00:00;481,86000000000001;1684,7719999999999;502,161;43,210000000000001
2023-01-08 10:00:00;456,077;1791,4179999999999;500,78199999999998;43,462000000000003
2023-01-08 11:00:00;505,78399999999999;1840,932;482,553;42,865000000000002
2023-01-08 12:00:00;583,11400000000003;1778,8019999999999;468,92099999999999;41,350000000000001
2023-01-08 13:00:00;675,95100000000002;1657,5809999999999;466,48099999999999;40,972000000000001
2023-01-08 14:00:00;778,18100000000004;1627,1690000000001;445,37099999999998;40,223999999999997
2023-01-08 15:00:00;895,40099999999995;1525,431;446,85300000000001;36,759999999999998
2023-01-08 16:00:00;925,51499999999999;1243,0119999999999;450,28500000000003;40,871000000000002
2023-01-08 17:00:00;946,39200000000005;955,01700000000005;474,82100000000003;40,981000000000002
2023-01-08 18:00:00;1070,299;408,63799999999998;444,42500000000001;40,878
2023-01-08 19:00:00;1346,8420000000001;22,190999999999999;388,98200000000003;39,256
2023-01-08 20:00:00;1316,825;0;380,59899999999999;39,777999999999999
2023-01-08 21:00:00;998,21000000000004;0;371,60500000000002;32,362000000000002
2023-01-08 22:00:00;758,38900000000001;0;116,051;29,224
2023-01-08 23:00:00;615,62400000000002;0;82,659000000000006;35,463999999999999
2023-01-09 00:00:00;577,11800000000005;0;37,122;37,149999999999999
2023-01-09 01:00:00;542,92700000000002;0;37,155000000000001;38,366
2023-01-09 02:00:00;472,16199999999998;0;37,194000000000003;38,341000000000001
2023-01-09 03:00:00;427,27499999999998;0;37,307000000000002;34,121000000000002
2023-01-09 04:00:00;370,05900000000003;0;39,494999999999997;35,784999999999997
2023-01-09 05:00:00;411,30200000000002;6,891;153,78200000000001;31,143999999999998
2023-01-09 06:00:00;597,84000000000003;317,51600000000002;197,31899999999999;35,719000000000001
2023-01-09 07:00:00;724,48400000000004;1020,029;273,61599999999999;36,829000000000001
2023-01-09 08:00:00;744,09299999999996;1470,3979999999999;478,92200000000003;38,161000000000001
2023-01-09 09:00:00;983,75900000000001;1740,0640000000001;501,16899999999998;37,82
2023-01-09 10:00:00;1039,4380000000001;1905,173;500,83699999999999;38,298999999999999
2023-01-09 11:00:00;986,65700000000004;1917,211;499,19600000000003;28,062999999999999
2023-01-09 12:00:00;989,02599999999995;1937,404;497,34199999999998;34,780999999999999
2023-01-09 13:00:00;1034,8489999999999;1863,0899999999999;488,59399999999999;35,960999999999999
2023-01-09 14:00:00;1172,9839999999999;1756,0650000000001;478,64499999999998;29,748000000000001
2023-01-09 15:00:00;1520,981;1616,6210000000001;474,93700000000001;38,256
